date,tomato,onion,potato,greenchilli
2023-04-24,16.0,23.6,24.9,40.4
2023-04-25,15.3,24.0,26.4,39.9
2023-04-26,16.8,23.7,26.8,43.4
2023-04-27,16.3,24.9,25.9,42.2
2023-04-28,16.8,24.8,25.1,40.7
2023-04-29,16.2,25.1,24.8,41.5
2023-04-30,17.4,25.7,23.6,42.6
2023-05-01,17.3,24.7,24.5,44.0
2023-05-02,17.2,24.4,24.3,42.6
2023-05-03,17.5,24.4,23.6,42.2
2023-05-04,18.7,24.9,23.3,42.6
2023-05-05,19.6,24.8,23.6,43.1
2023-05-06,19.4,25.2,24.3,46.9
2023-05-07,20.0,24.7,25.9,50.5
2023-05-08,18.4,24.4,25.5,49.7
2023-05-09,18.4,24.2,25.7,50.4
2023-05-10,19.5,23.7,25.6,51.7
2023-05-11,19.7,23.5,25.9,50.3
2023-05-12,19.0,23.4,26.3,51.3
2023-05-13,19.1,24.6,26.5,52.4
2023-05-14,19.0,25.2,26.8,50.9
2023-05-15,18.5,25.3,27.2,50.9
2023-05-16,18.7,25.6,27.6,50.6
2023-05-17,18.8,26.1,27.9,48.8
2023-05-18,18.9,26.2,27.5,50.6
2023-05-19,19.9,25.6,26.9,51.5
2023-05-20,20.0,25.4,26.9,51.1
2023-05-21,20.9,25.6,26.5,52.0
2023-05-22,20.6,26.5,25.4,50.2
2023-05-23,20.9,25.7,24.6,50.2
2023-05-24,20.2,25.2,25.5,45.4
2023-05-25,20.4,26.9,25.6,45.6
2023-05-26,20.3,26.3,25.6,42.3
2023-05-27,20.2,26.7,26.1,43.1
2023-05-28,19.1,26.0,27.1,43.7
2023-05-29,19.3,26.4,27.1,43.0
2023-05-30,20.0,26.2,26.4,42.3
2023-05-31,19.6,26.6,25.6,42.5
2023-06-01,20.1,26.3,25.6,43.0
2023-06-02,19.4,26.2,25.0,43.6
2023-06-03,19.2,28.0,25.1,44.6
2023-06-04,18.9,28.2,24.7,44.2
2023-06-05,19.7,28.5,25.3,41.7
2023-06-06,18.8,28.6,23.7,42.1
2023-06-07,19.3,28.4,25.9,42.3
2023-06-08,20.4,27.7,26.3,39.1
2023-06-09,20.7,27.2,26.4,40.4
2023-06-10,20.6,28.8,26.5,41.1
2023-06-11,19.8,30.4,27.0,42.5
2023-06-12,19.8,30.5,26.8,42.9
2023-06-13,19.6,30.3,27.3,40.1
2023-06-14,20.1,28.6,27.4,39.1
2023-06-15,19.8,27.5,27.9,40.7
2023-06-16,19.7,28.6,28.2,41.1
2023-06-17,20.3,28.5,26.3,41.9
2023-06-18,21.6,28.4,26.9,42.0
2023-06-19,21.4,28.0,25.9,42.2
2023-06-20,22.2,27.9,25.6,43.9
2023-06-21,21.7,28.8,25.7,46.1
2023-06-22,21.5,28.7,23.7,47.0
2023-06-23,22.0,29.1,24.5,45.4
2023-06-24,22.4,30.5,23.0,44.2
2023-06-25,22.1,28.9,23.2,43.8
2023-06-26,21.8,28.9,23.7,47.5
2023-06-27,21.1,28.6,24.5,46.0
2023-06-28,21.6,27.8,25.1,46.7
2023-06-29,21.2,27.2,25.1,47.2
2023-06-30,22.1,28.0,25.4,46.8
2023-07-01,20.5,27.4,25.8,46.7
2023-07-02,20.5,27.2,26.6,44.4
2023-07-03,19.9,27.5,25.9,44.2
2023-07-04,20.2,27.0,26.1,44.3
2023-07-05,19.1,24.3,26.4,46.1
2023-07-06,17.8,24.2,25.7,44.6
2023-07-07,17.6,25.4,26.3,46.0
2023-07-08,17.5,25.4,25.2,47.3
2023-07-09,18.4,25.4,25.8,46.5
2023-07-10,18.6,27.0,26.1,47.6
2023-07-11,18.2,27.6,27.1,45.6
2023-07-12,17.7,27.1,28.3,45.6
2023-07-13,16.8,29.2,28.3,43.0
2023-07-14,16.9,30.3,27.4,44.0
2023-07-15,17.7,31.1,27.0,45.5
2023-07-16,18.5,30.2,27.3,45.5
2023-07-17,19.7,30.3,25.9,43.7
2023-07-18,19.8,29.8,25.9,43.8
2023-07-19,20.4,29.3,26.2,41.7
2023-07-20,19.9,29.6,25.9,44.1
2023-07-21,20.2,29.7,26.7,44.2
2023-07-22,20.7,30.8,25.9,45.8
2023-07-23,20.2,30.4,25.6,43.9
2023-07-24,20.9,29.0,25.5,45.7
2023-07-25,20.5,30.0,26.4,45.5
2023-07-26,19.4,28.6,26.0,44.8
2023-07-27,20.6,28.4,23.7,45.4
2023-07-28,19.9,27.6,24.6,46.4
2023-07-29,20.3,26.2,25.3,46.3
2023-07-30,20.2,27.1,24.4,48.4
2023-07-31,19.5,26.0,24.8,47.5
2023-08-01,20.2,26.5,24.5,49.1
2023-08-02,19.8,26.7,24.0,50.0
2023-08-03,20.0,26.7,23.0,49.2
2023-08-04,19.7,28.1,24.4,49.0
2023-08-05,18.3,28.7,24.0,50.3
2023-08-06,18.7,27.4,23.3,50.6
2023-08-07,18.5,27.4,23.3,52.1
2023-08-08,18.3,27.1,23.4,51.1
2023-08-09,18.4,27.5,23.8,49.9
2023-08-10,18.5,27.1,24.8,48.8
2023-08-11,18.0,26.7,24.5,50.5
2023-08-12,18.1,25.5,24.6,49.6
2023-08-13,16.7,26.7,24.8,49.8
2023-08-14,16.8,28.4,23.6,49.3
2023-08-15,16.1,30.5,24.0,45.6
2023-08-16,16.2,29.4,23.0,47.3
2023-08-17,15.5,28.0,23.9,48.3
2023-08-18,16.5,27.1,22.9,47.1
2023-08-19,16.9,26.8,22.1,43.2
2023-08-20,17.1,25.3,23.7,40.4
2023-08-21,17.1,25.5,22.8,41.3
2023-08-22,17.3,24.8,23.5,43.1
2023-08-23,18.2,25.1,25.0,44.3
2023-08-24,18.7,23.1,25.9,45.6
2023-08-25,18.5,23.2,26.4,46.6
2023-08-26,17.9,24.5,26.4,46.6
2023-08-27,16.2,24.4,26.7,47.1
2023-08-28,16.9,24.0,25.5,49.0
2023-08-29,16.5,23.8,24.8,48.6
2023-08-30,16.4,25.4,24.6,49.2
2023-08-31,15.2,26.0,25.4,48.3
2023-09-01,14.5,27.0,25.4,47.2
2023-09-02,13.9,25.1,25.7,48.6
2023-09-03,14.1,23.6,25.3,48.4
2023-09-04,14.4,24.8,25.2,45.0
2023-09-05,14.1,23.1,25.3,44.9
2023-09-06,13.5,23.4,24.1,40.5
2023-09-07,14.1,23.8,22.7,41.1
2023-09-08,14.4,22.9,22.1,38.9
2023-09-09,13.7,24.6,22.9,39.1
2023-09-10,12.9,24.0,22.1,37.8
2023-09-11,13.1,24.2,21.9,37.7
2023-09-12,13.5,24.7,21.2,38.2
2023-09-13,13.8,23.8,20.6,38.5
2023-09-14,15.1,22.9,20.1,38.5
2023-09-15,14.3,23.3,18.5,36.3
2023-09-16,14.3,23.6,18.4,36.2
2023-09-17,14.3,24.0,18.5,39.3
2023-09-18,14.1,23.7,18.9,39.1
2023-09-19,14.8,23.4,19.8,39.5
2023-09-20,14.5,22.4,20.1,37.7
2023-09-21,14.2,21.1,20.0,39.7
2023-09-22,14.9,22.4,19.3,37.8
2023-09-23,15.2,22.1,19.5,37.4
2023-09-24,14.2,21.0,20.4,36.6
2023-09-25,14.5,20.3,19.1,37.6
2023-09-26,15.6,21.2,20.0,38.1
2023-09-27,14.4,21.0,21.1,37.7
2023-09-28,14.7,22.2,20.9,38.4
2023-09-29,15.5,22.1,21.6,36.7
2023-09-30,14.9,22.2,21.2,33.5
2023-10-01,15.1,22.6,20.5,36.5
2023-10-02,14.5,23.1,19.3,35.9
2023-10-03,14.3,24.0,17.7,37.1
2023-10-04,15.2,22.4,17.9,38.4
2023-10-05,14.5,21.5,17.3,37.5
2023-10-06,14.9,21.4,18.6,37.2
2023-10-07,15.5,22.6,18.4,36.9
2023-10-08,15.0,22.0,17.7,36.2
2023-10-09,16.3,20.8,17.2,34.3
2023-10-10,17.4,21.2,16.3,34.1
2023-10-11,16.7,20.3,15.8,32.8
2023-10-12,17.2,21.0,17.0,33.3
2023-10-13,16.6,20.9,17.4,32.7
2023-10-14,15.6,19.9,18.3,30.5
2023-10-15,15.1,19.1,18.7,29.4
2023-10-16,15.5,20.0,18.5,31.0
2023-10-17,14.6,20.8,18.6,33.6
2023-10-18,15.3,21.5,18.9,30.7
2023-10-19,15.2,20.0,19.1,33.0
2023-10-20,14.7,20.5,19.0,31.7
2023-10-21,13.9,20.2,18.5,32.0
2023-10-22,12.7,18.9,18.0,32.0
2023-10-23,12.6,20.6,17.8,28.8
2023-10-24,11.9,21.8,16.1,29.0
2023-10-25,12.3,23.2,15.5,30.0
2023-10-26,12.8,23.7,14.8,28.6
2023-10-27,12.1,23.1,14.6,28.9
2023-10-28,11.9,22.8,15.3,29.2
2023-10-29,11.4,23.1,16.6,30.7
2023-10-30,11.5,23.0,15.6,31.6
2023-10-31,12.1,22.8,17.2,31.5
2023-11-01,12.2,21.7,18.2,29.7
2023-11-02,11.6,21.6,17.7,27.2
2023-11-03,11.1,20.7,18.0,27.5
2023-11-04,11.4,21.3,16.8,28.0
2023-11-05,9.9,20.3,16.5,28.2
2023-11-06,9.5,18.3,15.2,30.8
2023-11-07,9.6,17.4,14.8,30.8
2023-11-08,10.3,17.2,14.6,29.7
2023-11-09,10.6,19.0,16.3,29.7
2023-11-10,9.7,18.8,16.4,28.2
2023-11-11,9.3,20.9,16.5,28.9
2023-11-12,9.6,19.7,16.6,30.3
2023-11-13,9.8,20.8,15.8,26.4
2023-11-14,10.7,20.2,16.0,27.2
2023-11-15,10.1,21.0,16.2,25.7
2023-11-16,10.9,20.9,15.5,28.2
2023-11-17,11.7,21.1,14.5,28.5
2023-11-18,11.3,19.8,14.4,31.3
2023-11-19,10.0,19.8,13.5,31.8
2023-11-20,9.7,20.1,13.5,32.8
2023-11-21,10.5,19.2,14.4,33.5
2023-11-22,11.0,19.7,14.3,33.4
2023-11-23,10.0,20.1,13.7,32.5
2023-11-24,10.8,19.0,13.8,32.8
2023-11-25,11.3,17.6,12.9,33.1
2023-11-26,11.0,19.1,12.0,31.2
2023-11-27,11.0,19.9,14.0,30.3
2023-11-28,10.6,16.9,13.3,28.9
2023-11-29,10.4,17.3,12.5,29.5
2023-11-30,10.3,18.3,13.8,26.6
2023-12-01,11.2,18.7,13.8,29.0
2023-12-02,10.5,18.7,14.8,28.4
2023-12-03,10.9,18.5,15.2,29.9
2023-12-04,10.0,17.7,14.7,28.1
2023-12-05,10.2,17.6,14.0,28.5
2023-12-06,9.5,19.0,13.7,28.3
2023-12-07,8.8,18.9,13.5,28.7
2023-12-08,9.1,18.7,14.3,29.2
2023-12-09,9.9,18.5,14.6,29.2
2023-12-10,11.3,18.2,15.4,30.1
2023-12-11,11.5,16.6,14.6,28.6
2023-12-12,11.4,16.0,13.8,27.4
2023-12-13,10.8,16.2,14.7,29.1
2023-12-14,10.4,16.1,15.5,29.7
2023-12-15,11.2,16.0,14.3,27.5
2023-12-16,10.9,16.0,12.7,27.1
2023-12-17,10.2,16.2,13.3,23.0
2023-12-18,9.7,16.7,14.1,23.4
2023-12-19,10.4,16.5,13.3,26.8
2023-12-20,10.8,17.2,14.4,25.9
2023-12-21,10.3,17.2,14.5,26.2
2023-12-22,10.2,18.8,14.2,28.1
2023-12-23,10.5,19.3,14.6,29.7
2023-12-24,11.6,18.9,13.4,28.4
2023-12-25,10.5,19.4,13.6,28.5
2023-12-26,11.0,20.3,14.2,27.4
2023-12-27,10.5,16.7,13.1,29.6
2023-12-28,10.0,17.8,13.1,30.1
2023-12-29,10.3,16.3,13.0,27.6
2023-12-30,10.9,17.3,13.4,26.6
2023-12-31,11.3,16.4,13.4,28.3
2024-01-01,11.4,17.5,11.7,29.0
2024-01-02,11.0,16.6,11.9,27.3
2024-01-03,10.6,16.9,11.9,26.8
2024-01-04,11.2,17.1,12.9,27.2
2024-01-05,9.2,17.3,12.9,25.9
2024-01-06,10.2,18.0,12.0,24.8
2024-01-07,10.1,17.2,11.8,22.5
2024-01-08,10.7,16.4,12.2,21.0
2024-01-09,10.5,15.7,12.1,22.4
2024-01-10,9.3,16.2,11.5,22.8
2024-01-11,10.4,16.8,11.8,25.3
2024-01-12,11.2,15.7,12.5,26.7
2024-01-13,12.4,15.5,11.8,28.7
2024-01-14,11.9,17.3,11.3,29.4
2024-01-15,12.3,16.8,13.4,26.4
2024-01-16,12.1,17.2,13.2,27.0
2024-01-17,11.9,18.2,12.5,29.1
2024-01-18,11.3,18.7,11.7,32.7
2024-01-19,12.3,19.5,12.6,32.5
2024-01-20,12.4,19.4,13.3,34.6
2024-01-21,11.7,20.8,12.8,32.8
2024-01-22,11.6,20.5,13.7,33.5
2024-01-23,12.3,20.3,12.4,34.0
2024-01-24,10.3,20.7,13.2,34.1
2024-01-25,10.4,19.7,13.3,33.4
2024-01-26,11.1,18.4,14.7,31.9
2024-01-27,11.5,16.7,14.9,32.3
2024-01-28,12.7,14.9,15.4,31.7
2024-01-29,13.3,15.2,15.7,32.2
2024-01-30,13.2,13.3,16.1,32.1
2024-01-31,13.5,14.0,16.1,32.3
2024-02-01,14.0,15.4,16.8,32.7
2024-02-02,13.5,16.0,17.4,32.6
2024-02-03,13.4,17.4,16.1,34.1
2024-02-04,14.1,18.7,16.8,34.3
2024-02-05,14.4,20.4,16.8,33.8
2024-02-06,14.8,19.3,17.4,33.4
2024-02-07,13.7,19.4,15.8,33.6
2024-02-08,12.7,18.1,16.5,34.4
2024-02-09,13.1,19.8,16.3,34.9
2024-02-10,13.7,18.6,16.7,35.2
2024-02-11,13.4,17.8,18.2,34.0
2024-02-12,13.3,17.4,18.0,32.5
2024-02-13,13.5,18.1,18.2,33.8
2024-02-14,13.3,17.0,19.1,35.0
2024-02-15,13.9,16.0,17.5,35.7
2024-02-16,14.2,16.7,17.0,35.8
2024-02-17,12.6,17.2,16.7,32.9
2024-02-18,12.2,17.1,17.9,32.6
2024-02-19,12.3,17.2,16.2,31.1
2024-02-20,11.3,16.5,16.9,31.3
2024-02-21,11.3,17.9,17.4,28.6
2024-02-22,11.6,17.7,17.2,28.9
2024-02-23,12.1,16.2,18.0,31.0
2024-02-24,12.2,18.4,16.6,32.2
2024-02-25,11.5,17.5,15.0,32.4
2024-02-26,11.2,18.1,16.0,31.6
2024-02-27,11.6,19.1,16.1,29.4
2024-02-28,10.3,17.3,15.9,30.4
2024-02-29,11.1,17.4,15.5,33.9
2024-03-01,11.0,18.3,13.9,32.6
2024-03-02,11.8,20.2,14.3,33.1
2024-03-03,11.7,20.4,15.1,32.5
2024-03-04,12.7,19.3,16.7,29.9
2024-03-05,12.7,20.9,16.7,30.9
2024-03-06,13.3,19.5,15.5,27.3
2024-03-07,14.6,23.5,17.2,30.8
2024-03-08,15.2,23.4,17.2,30.6
2024-03-09,15.5,23.1,17.8,30.7
2024-03-10,15.2,23.3,16.1,31.9
2024-03-11,16.0,23.4,17.1,34.7
2024-03-12,16.2,23.3,17.0,34.7
2024-03-13,16.4,24.9,16.8,32.9
2024-03-14,16.6,24.8,17.0,30.7
2024-03-15,16.8,24.3,17.5,33.5
2024-03-16,16.7,24.1,17.6,34.6
2024-03-17,16.9,25.1,17.8,33.0
2024-03-18,16.0,23.7,19.0,33.6
2024-03-19,15.3,21.9,19.6,36.0
2024-03-20,15.1,21.2,20.2,37.5
2024-03-21,15.1,22.0,21.0,37.2
2024-03-22,15.3,21.5,20.5,38.4
2024-03-23,15.8,21.8,20.9,40.5
2024-03-24,15.3,20.9,21.1,40.4
2024-03-25,15.6,20.3,21.0,39.8
2024-03-26,15.1,21.5,19.7,40.1
2024-03-27,15.1,21.9,21.4,38.5
2024-03-28,15.5,21.8,20.7,36.5
2024-03-29,15.5,21.1,20.6,39.1
2024-03-30,14.1,22.1,21.6,38.5
2024-03-31,13.6,23.2,21.2,37.5
2024-04-01,13.1,23.8,21.1,41.1
2024-04-02,15.0,22.8,20.0,41.0
2024-04-03,15.7,23.2,21.6,37.4
2024-04-04,14.3,23.8,21.3,36.4
2024-04-05,14.8,22.7,20.8,37.1
2024-04-06,15.2,22.8,21.2,36.7
2024-04-07,14.6,23.3,21.9,37.3
2024-04-08,14.5,23.3,21.4,38.1
2024-04-09,13.9,22.9,21.2,39.7
2024-04-10,14.4,22.5,21.7,39.8
2024-04-11,16.2,24.2,21.8,41.6
2024-04-12,16.7,23.9,22.4,41.9
2024-04-13,16.4,22.8,21.4,43.9
2024-04-14,17.0,23.1,21.5,45.0
2024-04-15,17.4,24.7,21.7,45.8
2024-04-16,16.5,24.7,23.1,46.7
2024-04-17,16.5,26.5,23.5,46.3
2024-04-18,16.7,26.4,21.7,43.0
2024-04-19,16.5,28.3,21.8,42.6
2024-04-20,16.5,26.7,23.2,42.6
2024-04-21,15.7,26.8,23.4,43.0
2024-04-22,15.6,24.9,23.3,44.7
2024-04-23,16.5,25.7,23.9,44.1
2024-04-24,17.2,27.6,24.3,44.7
2024-04-25,18.0,27.2,24.6,42.2
2024-04-26,18.6,27.4,24.2,42.8
2024-04-27,17.0,27.7,24.1,43.1
2024-04-28,16.9,28.0,22.5,44.1
2024-04-29,17.2,27.1,23.0,44.0
2024-04-30,15.5,27.7,22.0,44.1
2024-05-01,16.0,27.1,22.9,43.1
2024-05-02,17.0,28.8,23.5,43.0
2024-05-03,17.6,29.8,22.7,42.1
2024-05-04,16.5,30.4,23.0,44.1
2024-05-05,18.2,28.4,23.4,44.0
2024-05-06,17.7,28.0,24.6,45.0
2024-05-07,18.3,27.9,25.4,42.8
2024-05-08,18.2,26.1,25.1,42.3
2024-05-09,17.7,26.0,23.9,43.4
2024-05-10,17.6,27.0,24.9,43.1
2024-05-11,17.3,26.3,24.8,44.6
2024-05-12,17.0,25.5,26.3,46.1
2024-05-13,17.2,26.2,26.9,48.4
2024-05-14,18.4,27.0,26.1,46.1
2024-05-15,19.3,27.1,26.9,46.9
2024-05-16,19.0,26.8,26.0,46.4
2024-05-17,19.8,27.9,26.9,46.2
2024-05-18,19.0,28.7,26.6,46.8
2024-05-19,20.2,28.1,24.9,45.6
2024-05-20,20.5,29.2,23.9,45.3
2024-05-21,21.1,29.9,23.8,46.2
2024-05-22,20.9,28.4,24.4,45.9
2024-05-23,21.6,28.2,25.6,46.9
2024-05-24,21.4,29.7,25.0,47.6
2024-05-25,20.7,28.9,25.5,49.7
2024-05-26,21.3,28.0,26.8,50.5
2024-05-27,21.9,28.0,27.2,50.5
2024-05-28,22.5,28.0,26.2,50.5
2024-05-29,21.6,27.5,26.2,50.7
2024-05-30,21.0,28.1,25.8,49.3
2024-05-31,19.9,28.3,26.5,48.1
2024-06-01,20.4,29.8,25.9,46.3
2024-06-02,20.7,30.8,28.0,46.8
2024-06-03,20.3,29.6,28.3,49.0
2024-06-04,19.2,29.2,29.0,48.6
2024-06-05,19.1,28.3,27.7,48.3
2024-06-06,19.4,29.4,27.8,48.8
2024-06-07,19.8,30.5,28.2,48.3
2024-06-08,20.3,30.4,27.4,46.9
2024-06-09,20.8,29.9,27.6,44.6
2024-06-10,19.9,30.1,27.7,47.1
2024-06-11,19.4,29.8,28.6,47.3
2024-06-12,19.8,29.7,28.6,49.1
2024-06-13,19.5,29.6,28.8,48.1
2024-06-14,20.1,28.4,28.8,46.3
2024-06-15,20.2,27.5,28.4,43.2
2024-06-16,19.8,26.9,27.3,40.6
2024-06-17,19.1,26.4,26.5,40.6
2024-06-18,19.8,27.1,27.2,42.0
2024-06-19,20.6,27.5,27.4,42.8
2024-06-20,20.6,28.9,28.1,43.8
2024-06-21,19.8,28.8,28.0,45.1
2024-06-22,19.8,29.4,25.9,47.3
2024-06-23,20.6,28.1,27.5,46.4
2024-06-24,21.2,28.8,26.7,46.5
2024-06-25,21.6,28.6,27.2,45.1
2024-06-26,21.4,29.8,27.5,47.2
2024-06-27,21.7,29.2,27.4,43.8
2024-06-28,21.3,30.5,27.5,42.5
2024-06-29,20.6,30.1,26.9,45.5
2024-06-30,20.2,29.6,26.2,47.0
2024-07-01,20.5,30.3,26.6,47.5
2024-07-02,20.1,29.0,27.2,47.9
2024-07-03,19.8,27.9,26.6,49.8
2024-07-04,20.0,27.4,27.3,49.0
2024-07-05,20.0,27.8,26.0,47.3
2024-07-06,18.5,28.3,25.6,48.9
2024-07-07,17.8,28.9,26.2,48.2
2024-07-08,18.5,31.6,24.7,50.2
2024-07-09,17.4,30.1,25.0,50.6
2024-07-10,17.0,29.8,25.2,49.6
2024-07-11,17.3,30.8,25.5,48.8
2024-07-12,16.6,30.8,26.6,48.9
2024-07-13,16.3,30.0,26.7,48.4
2024-07-14,16.6,30.5,26.6,48.6
2024-07-15,16.7,30.8,25.6,48.5
2024-07-16,17.8,32.2,25.1,48.3
2024-07-17,17.9,30.3,25.5,50.3
2024-07-18,17.5,29.8,25.5,47.7
2024-07-19,17.9,31.1,24.7,47.1
2024-07-20,18.9,30.9,24.2,49.2
2024-07-21,18.9,29.9,25.1,48.9
2024-07-22,18.9,29.4,26.7,47.9
2024-07-23,18.6,28.7,25.6,50.1
2024-07-24,18.3,28.9,25.2,51.6
2024-07-25,17.5,28.3,25.7,49.1
2024-07-26,17.8,29.3,25.1,51.2
2024-07-27,17.6,29.9,24.9,53.0
2024-07-28,17.1,29.5,24.9,54.0
2024-07-29,17.7,30.5,25.1,53.7
2024-07-30,18.3,31.5,25.4,55.2
2024-07-31,17.2,31.6,27.7,54.0
2024-08-01,16.8,31.4,27.3,53.8
2024-08-02,17.1,30.4,26.8,52.4
2024-08-03,17.9,30.3,24.9,52.6
2024-08-04,17.0,27.8,24.5,50.9
2024-08-05,17.0,28.0,24.2,52.7
2024-08-06,16.3,27.8,24.4,50.4
2024-08-07,16.3,27.7,23.9,46.5
2024-08-08,16.0,28.2,24.3,46.5
2024-08-09,16.4,28.7,23.9,43.5
2024-08-10,16.3,27.9,23.3,43.7
2024-08-11,16.3,27.4,24.8,45.0
2024-08-12,16.9,28.3,24.7,46.9
2024-08-13,16.3,29.0,25.5,46.6
2024-08-14,16.0,29.1,25.2,45.5
2024-08-15,16.0,29.4,24.7,45.8
2024-08-16,15.4,28.7,24.7,42.3
2024-08-17,15.4,25.7,23.3,43.9
2024-08-18,15.5,27.6,24.1,44.3
2024-08-19,16.2,27.2,22.9,45.8
2024-08-20,16.6,27.9,23.7,47.0
2024-08-21,16.7,26.1,23.8,47.7
2024-08-22,16.6,27.3,24.6,48.6
2024-08-23,17.4,26.3,24.7,47.0
2024-08-24,16.9,26.8,25.2,44.3
2024-08-25,16.8,27.3,25.5,44.0
2024-08-26,16.9,28.2,26.0,43.9
2024-08-27,16.3,28.4,24.9,42.9
2024-08-28,16.4,28.1,24.0,39.7
2024-08-29,16.1,28.3,24.6,39.3
2024-08-30,15.9,27.6,24.6,40.3
2024-08-31,18.0,27.0,24.0,41.4
2024-09-01,17.2,27.3,24.2,42.5
2024-09-02,16.4,26.4,23.6,45.0
2024-09-03,16.9,24.4,25.7,43.0
2024-09-04,16.1,24.3,25.4,41.1
2024-09-05,16.4,24.7,24.3,38.6
2024-09-06,15.8,23.4,24.1,39.8
2024-09-07,14.7,23.4,23.6,40.5
2024-09-08,14.2,23.6,22.3,40.0
2024-09-09,13.3,22.8,21.4,39.4
2024-09-10,13.5,23.3,20.6,37.6
2024-09-11,14.4,24.0,19.7,36.3
2024-09-12,14.4,22.8,19.5,36.9
2024-09-13,14.2,23.0,19.5,38.3
2024-09-14,14.0,23.8,19.0,36.0
2024-09-15,13.3,22.0,20.3,32.3
2024-09-16,13.9,22.2,19.3,32.2
2024-09-17,13.7,24.0,20.1,31.8
2024-09-18,14.2,21.6,21.2,33.4
2024-09-19,14.1,21.7,21.1,33.6
2024-09-20,13.6,22.8,21.4,36.8
2024-09-21,14.3,23.5,20.3,38.1
2024-09-22,13.9,23.2,20.9,40.6
2024-09-23,13.7,22.3,22.5,41.3
2024-09-24,14.4,24.0,21.8,41.0
2024-09-25,13.4,22.8,22.2,41.7
2024-09-26,13.2,23.0,21.6,39.1
2024-09-27,13.4,23.1,21.0,41.1
2024-09-28,13.5,23.6,20.3,39.9
2024-09-29,14.3,22.7,19.7,43.4
2024-09-30,12.9,22.9,19.8,40.5
2024-10-01,12.5,24.0,18.9,40.6
2024-10-02,12.4,22.0,19.4,40.2
2024-10-03,12.5,20.9,19.9,37.1
2024-10-04,12.4,20.8,20.6,36.1
2024-10-05,12.7,20.6,20.5,38.5
2024-10-06,13.1,19.3,19.8,39.5
2024-10-07,13.6,18.4,20.3,37.6
2024-10-08,13.6,17.2,18.7,35.7
2024-10-09,13.3,18.5,18.5,35.2
2024-10-10,12.9,18.1,18.6,34.5
2024-10-11,12.6,18.0,18.8,34.8
2024-10-12,12.0,18.0,18.9,33.9
2024-10-13,12.3,17.4,19.1,35.0
2024-10-14,11.3,17.9,19.4,33.5
2024-10-15,11.9,17.6,19.7,33.0
2024-10-16,12.2,19.3,18.2,33.2
2024-10-17,12.1,18.5,16.6,31.3
2024-10-18,12.2,19.2,17.6,31.8
2024-10-19,12.7,18.1,16.5,31.6
2024-10-20,13.3,17.0,15.9,29.8
2024-10-21,12.5,15.7,16.2,27.1
2024-10-22,12.9,16.6,16.9,29.4
2024-10-23,12.5,17.6,16.8,29.2
2024-10-24,13.1,16.5,16.7,29.6
2024-10-25,12.2,15.8,17.9,32.1
2024-10-26,13.0,15.8,17.3,31.2
2024-10-27,13.3,14.9,16.4,30.8
2024-10-28,12.6,16.6,17.0,33.6
2024-10-29,12.9,16.3,18.2,31.9
2024-10-30,11.8,16.4,17.9,31.0
2024-10-31,12.5,17.3,17.7,30.9
2024-11-01,12.7,17.3,18.9,31.5
2024-11-02,11.8,18.5,18.4,32.3
2024-11-03,11.4,17.7,18.0,32.4
2024-11-04,11.5,18.7,18.5,31.0
2024-11-05,12.3,19.9,17.8,29.6
2024-11-06,11.8,18.5,16.7,29.0
2024-11-07,11.9,18.3,16.8,29.9
2024-11-08,13.0,17.6,18.0,31.6
2024-11-09,13.1,16.7,16.4,30.5
2024-11-10,13.8,15.5,15.6,35.2
2024-11-11,14.4,16.5,16.2,34.1
2024-11-12,13.1,16.0,15.8,34.4
2024-11-13,13.5,16.5,14.9,34.4
2024-11-14,12.5,16.9,15.5,34.5
2024-11-15,13.0,16.4,15.9,35.3
2024-11-16,12.5,16.6,16.1,35.3
2024-11-17,11.7,17.8,16.2,33.3
2024-11-18,11.3,16.9,17.6,33.8
2024-11-19,9.7,17.2,18.9,33.7
2024-11-20,11.2,16.1,18.0,33.7
2024-11-21,10.8,15.2,18.4,31.2
2024-11-22,11.3,15.5,18.2,30.3
2024-11-23,10.2,14.4,17.2,31.3
2024-11-24,10.4,14.8,16.9,29.5
2024-11-25,11.0,13.2,17.4,29.7
2024-11-26,11.2,13.0,17.8,27.0
2024-11-27,10.8,12.3,18.0,29.1
2024-11-28,10.4,11.6,17.0,28.0
2024-11-29,10.6,12.0,16.9,27.3
2024-11-30,11.0,12.7,18.8,24.9
2024-12-01,11.8,12.9,17.6,26.4
2024-12-02,11.4,12.9,16.7,26.8
2024-12-03,12.3,13.9,14.4,28.2
2024-12-04,12.9,14.4,14.0,26.0
2024-12-05,12.6,13.2,13.4,25.9
2024-12-06,13.4,12.2,14.0,26.4
2024-12-07,13.5,10.7,14.2,26.0
2024-12-08,13.0,12.1,13.9,25.5
2024-12-09,13.1,11.2,14.6,24.4
2024-12-10,13.0,11.3,15.5,24.2
2024-12-11,12.7,12.1,16.6,26.3
2024-12-12,12.7,12.4,16.2,29.7
2024-12-13,11.9,12.5,15.8,29.8
2024-12-14,12.0,13.6,15.1,31.8
2024-12-15,11.7,13.7,14.6,29.8
2024-12-16,11.0,14.9,15.7,29.7
2024-12-17,10.6,15.2,15.8,29.8
2024-12-18,11.4,13.8,14.8,29.1
2024-12-19,11.3,13.6,14.3,28.7
2024-12-20,10.2,14.2,14.9,29.2
